"screen_name","retweet_screen_name","retweet_count"
"slospennato","RICALFONSIN",1
"slospennato","cristianritondo",4
"slospennato","elisacarrio",1
"slospennato","fabiojquetglas",1
"slospennato","german_garavano",1
"slospennato","hernanlacunza",2
"slospennato","horaciorlarreta",1
"slospennato","ipetrella",1
"slospennato","lauritalonso",1
"slospennato","luisnaidenoff",2
"slospennato","marioraulnegri",3
"slospennato","mariuvidal",1
"slospennato","mauriciomacri",2
"slospennato","rgillavedra",1
"slospennato","sanchezfdo",1
"soniagtarragona","ginesggarcia",2
"tolourtubey","UrtubeyJM",1
"tolourtubey","dalmaciomera",1
"trottanico","BAProvincia",1
"trottanico","CasaRosada",2
"trottanico","EducacionAR",16
"trottanico","GZamoraSDE",1
"trottanico","JuanManzurOK",1
"trottanico","Kicillofok",2
"trottanico","MinTrabajoAR",1
"trottanico","OmarGutierrezOk",1
"trottanico","QuintelaRicardo",1
"trottanico","RCSalvarezza",1
"trottanico","RaulJalil_ok",1
"trottanico","SantiCafiero",1
"trottanico","SergioGCasas",1
"trottanico","ZiliottoSergio",2
"trottanico","alferdez",4
"trottanico","bordet",1
"trottanico","dariomartinezpj",1
"trottanico","gabiestevezok",12
"trottanico","gustavomelella",1
"trottanico","herrerayflia",1
"trottanico","jmcapitanich",1
"trottanico","nancysgonzalez",1
"trottanico","omarperotti",1
"trottanico","sergiounac",4
"vanemassetani","GracielaCamano",1
"vanemassetani","SergioMassa",2
"vanemassetani","Stolbizer",1
"vanemassetani","ceciliamoreauok",2
"vanemassetani","dmvasco",2
"vanemassetani","mariomeoni",1
"vicky_rosso","ciencia_ar",2
"vikidonda","EstelaEDiaz",1
"vikidonda","alferdez",1
"vikidonda","felipe_sola",1
"wadodecorrido","ArabelaCarreras",2
"wadodecorrido","CFKArgentina",1
"wadodecorrido","CasaRosada",8
"wadodecorrido","FrenteDeTodos",2
"wadodecorrido","JSchiaretti",2
"wadodecorrido","JuanManzurOK",6
"wadodecorrido","Kicillofok",4
"wadodecorrido","MatiasLammens",1
"wadodecorrido","OmarGutierrezOk",6
"wadodecorrido","QuintelaRicardo",2
"wadodecorrido","RaulJalil_ok",4
"wadodecorrido","SantiCafiero",1
"wadodecorrido","ZiliottoSergio",2
"wadodecorrido","alferdez",2
"wadodecorrido","arcionimariano",2
"wadodecorrido","bordet",8
"wadodecorrido","dariomartinezpj",1
"wadodecorrido","gustavovaldesok",2
"wadodecorrido","herrerayflia",2
"wadodecorrido","insfran_gildo",4
"wadodecorrido","jmcapitanich",2
"wadodecorrido","jorgeferraresi",1
"wadodecorrido","marianorecalde",2
"wadodecorrido","omarperotti",2
"wadodecorrido","sergiounac",1
